Year;MarketCap;Ticker
2016;10263016;NAS.OL
2016;85449629;NHY.OL
2016;79680402;ORK.OL
2016;9886536;PGS.OL
2016;2899953;RECSI.OL
2016;29242730;SALM.OL
2016;21395516;SCHA.OL
2016;5590648;SDRL.OL
2016;20659862;STB.OL
2016;514015827;EQNR.OL
2016;35781225;SUBC.OL
2016;193688086;TEL.OL
2016;19579469;TGS.OL
2016;92894062;YAR.OL
2016;14462745;AFG.OL
2016;4438800;AKAST.OL
2016;24005961;AKER.OL
2016;2170081;AKVA.OL
2016;1472981;AMSC.OL
2016;169173;AQUA.OL
2016;732879;ARCH.OL
2016;2325491;ABG.OL
2016;1360030;ASTK.OL
2016;8408689;ATEA.OL
2016;5939;ATLANOK.OL
2016;16977580;AUSS.OL
2016;1709991;AGAS.OL
2016;45959;AVM.OL
2016;3250195;ACR.OL
2016;5647545;B2H.OL
2016;187987;BELCO.OL
2016;496575;AZT.OL
2016;3072929;BONHR.OL
2016;197660;BOR.OL
2016;8450000;BRG.OL
2016;5123290;BWO.OL
2016;382969;CONTX.OL
2016;900887;DAT.OL
2016;404949;DESSC.OL
2016;1606414;DOF.OL
2016;185423;EIOF.OL
2016;3922049;EKO.OL
2016;282030;EMGS.OL
2016;15755059;ENTRA.OL
2016;6161152;EPR.OL
2016;154830;FAR.OL
2016;2114207;FOE.OL
2016;411315;FUNCOM.OL
2016;2537524;GIG.OL
2016;160133;GOD.OL
2016;4003034;GOGL.OL
2016;40139;HAVI.OL
2016;4482290;HEX.OL
2016;224283;HIDDN.OL
2016;7419312;HLNG.OL
2016;10879066;HNA.OL
2016;7577058;HNB.OL
2016;230217;HYARD.OL
2016;3731124;IDEX.OL
2016;144066;INC.OL
2016;304997;INSR.OL
2016;389436;IOX.OL
2016;63172;ITX.OL
2016;746323;JIN.OL
2016;1300645;KID.OL
2016;1062441;KIT.OL
2016;2306375;KOA.OL
2016;14940000;KOG.OL
2016;3254900;KVAER.OL
2016;1819080;LINK.OL
2016;1347794;MEDI.OL
2016;2743041;MULTI.OL
2016;4738294;NANOV.OL
2016;544305;NAPA.OL
2016;142367;NAVA.OL
2016;1387867;NEL.OL
2016;2000985;NEXT.OL
2016;654257;NGT.OL
2016;5738204;NOD.OL
2016;13282673;NOFI.OL
2016;1606956;NOR.OL
2016;5478984;NPRO.OL
2016;2635228;NRC.OL
2016;9019444;NRS.OL
2016;792346;NSG.OL
2016;9642843;OCY.OL
2016;1905017;ODF.OL
2016;590204;ODFB.OL
2016;3438148;ODL.OL
2016;17031251;OLT.OL
2016;5575508;OTEC.OL
2016;53860;OTS.OL
2016;2227548;PARB.OL
2016;272439;PEN.OL
2016;905432;PHO.OL
2016;244018;PLCS.OL
2016;5923198;PROT.OL
2016;2641763;PRS.OL
2016;1328744;QEC.OL
2016;703081;QFR.OL
2016;138420;RENO.OL
2016;603206;SASNO.OL
2016;3750628;SBO.OL
2016;53645;SBX.OL
2016;21741128;SCHB.OL
2016;163226;SEVDR.OL
2016;7483381;SKBN.OL
2016;6798182;SNI.OL
2016;812905;SOFF.OL
2016;1448375;SOLON.OL
2016;3543082;SONG.OL
2016;1496575;SPU.OL
2016;15536878;SRBANK.OL
2016;1857430;SSC.OL
2016;3611925;SCATC.OL
2016;714454;STRO.OL
2016;634324;TECH.OL
2016;2989338;ENSU.OL
2016;645203;TIDE.OL
2016;1093088;TIL.OL
2016;13395817;TOM.OL
2016;3674000;TRE.OL
2016;327369;TTS.OL
2016;16512560;VEI.OL
2016;223250;VVL.OL
2016;930038;WEIFA.OL
2016;564551;WRL.OL
2016;7436000;WWASA.OL
2016;6858144;WWI.OL
2016;2308079;WWIB.OL
2016;13574188;XXL.OL
2016;627276;ZAL.OL
2016;6629838;AFK.OL
2016;65958;APP.OL
2016;3027035;ARCUS.OL
2016;117000;BERGEN.OL
2016;524460;BMA.OL
2016;1414500;BOUV.OL
2016;1153912;CXENSE.OL
2016;360532;EMAS.OL
2016;599821;GYL.OL
2016;62845;IMSK.OL
2016;427370;ITERA.OL
2016;722714;NTS.OL
2016;112756;PDR.OL
2016;684975;POL.OL
2016;1446986;RAKP.OL
2016;173358;REACH.OL
2016;473178;RISH.OL
2016;889058;SEVAN.OL
2016;1557740;SIOFF.OL
2016;178257;SKI.OL
2016;183594;SOFFB.OL
2016;665627;SOLV.OL
2016;675476;SSI.OL
2016;91728;KMCP.OL
2016;2224088;TEAM.OL
2016;287069;WILS.OL
2017;72706917;AKRBP.OL
2017;12565730;AKSO.OL
2017;16987949;BAKKA.OL
2017;5484523;BWLPG.OL
2017;247740307;DNB.OL
2017;10296235;DNO.OL
2017;77450000;GJF.OL
2017;7410122;GOGL.OL
2017;8067580;GSF.OL
2017;26202126;LSG.OL
2017;68133321;MHG.OL
2017;6293696;NAS.OL
2017;129002043;NHY.OL
2017;17175379;NOFI.OL
2017;88697941;ORK.OL
2017;5637357;PGS.OL
2017;2013689;QEC.OL
2017;27962440;SALM.OL
2017;25337648;SCHA.OL
2017;31296755;STB.OL
2017;582219008;EQNR.OL
2017;40266155;SUBC.OL
2017;264106467;TEL.OL
2017;19875572;TGS.OL
2017;102921157;YAR.OL
2017;13077794;AFG.OL
2017;4493600;AKAST.OL
2017;29951710;AKER.OL
2017;1795484;AKVA.OL
2017;1448734;AMSC.OL
2017;78173;APP.OL
2017;1480183;ARCH.OL
2017;3163081;ARCUS.OL
2017;2800945;ABG.OL
2017;2684640;ASTK.OL
2017;12425715;ATEA.OL
2017;13835461;AUSS.OL
2017;1509955;AGAS.OL
2017;17652;AVM.OL
2017;4352323;ACR.OL
2017;7722980;B2H.OL
2017;16548921;BORR.OL
2017;228237;BELCO.OL
2017;177580;BERGEN.OL
2017;1033390;BGBIO.OL
2017;294429;AZT.OL
2017;3817237;BONHR.OL
2017;179845;BOR.OL
2017;8150000;BRG.OL
2017;6621436;BWO.OL
2017;444863;CONTX.OL
2017;1078136;CRAYN.OL
2017;528523;CXENSE.OL
2017;1229324;DAT.OL
2017;1582434;DOF.OL
2017;256878;EIOF.OL
2017;4371819;EKO.OL
2017;278972;ELE.OL
2017;410516;EMGS.OL
2017;22415360;ENTRA.OL
2017;5576761;EPR.OL
2017;12051198;TIETO.OL
2017;4380000;FJORD.OL
2017;4765242;FLNG.OL
2017;1467273;FOE.OL
2017;4589941;FRO.OL
2017;868958;FUNCOM.OL
2017;4415585;GIG.OL
2017;149381;GOD.OL
2017;226891;HAVI.OL
2017;4582266;HEX.OL
2017;155913;HIDDN.OL
2017;5020908;HLNG.OL
2017;265158;HYARD.OL
2017;2798697;IDEX.OL
2017;60949;IMSK.OL
2017;120413;INC.OL
2017;642147;INFRO.OL
2017;956359;INSR.OL
2017;188896;IOX.OL
2017;957108;JIN.OL
2017;1808710;KID.OL
2017;1231586;KIT.OL
2017;4779526;KOA.OL
2017;18120000;KOG.OL
2017;3256232;KOMP.OL
2017;4250200;KVAER.OL
2017;2061648;LINK.OL
2017;1995809;MULTI.OL
2017;3972597;NANOV.OL
2017;417859;NAPA.OL
2017;111937;NAVA.OL
2017;3335708;NEL.OL
2017;974758;NEXT.OL
2017;6866227;NOD.OL
2017;2072082;NOR.OL
2017;5813536;NPRO.OL
2017;2603163;NRC.OL
2017;5860460;NRS.OL
2017;55799;NSG.OL
2017;10310425;OCY.OL
2017;2095519;ODF.OL
2017;649224;ODFB.OL
2017;7253897;ODL.OL
2017;17350587;OLT.OL
2017;3916309;OTEC.OL
2017;45574;OTS.OL
2017;2315478;PARB.OL
2017;263514;PEN.OL
2017;588531;PHO.OL
2017;216348;PLCS.OL
2017;7754004;PROT.OL
2017;968710;PRS.OL
2017;718249;QFR.OL
2017;1711284;RAKP.OL
2017;315127;REACH.OL
2017;3510470;RECSI.OL
2017;1700000;SAFE.OL
2017;914775;SASNO.OL
2017;8656416;SBANK.OL
2017;3178657;SBO.OL
2017;16087;SBX.OL
2017;28489193;SCHB.OL
2017;369870;SDRL.OL
2017;708010;SDSD.OL
2017;749650;SEVAN.OL
2017;39246;SEVDR.OL
2017;6990584;SNI.OL
2017;1760855;SOFF.OL
2017;1229452;SOLON.OL
2017;8343707;SONG.OL
2017;2096290;SPU.OL
2017;22250344;SRBANK.OL
2017;1547858;SSC.OL
2017;1070081;SSG.OL
2017;5159812;SCATC.OL
2017;490355;STRO.OL
2017;489943;TECH.OL
2017;2906242;ENSU.OL
2017;19464640;TOM.OL
2017;3168000;TRE.OL
2017;873324;TRVX.OL
2017;363744;TTS.OL
2017;12401133;VEI.OL
2017;233700;VVL.OL
2017;544546;WRL.OL
2017;701142;WSTEP.OL
2017;8572680;WWI.OL
2017;2913283;WWIB.OL
2017;25068968;WWL.OL
2017;11773530;XXL.OL
2017;1126887;ZAL.OL
2017;7057641;AFK.OL
2017;160714;AQUA.OL
2017;4285;ATLANOK.OL
2017;655128;BMA.OL
2017;2091000;BOUV.OL
2017;136299;EMAS.OL
2017;917374;GYL.OL
2017;586812;ITERA.OL
2017;1324873;MEDI.OL
2017;414441;NGT.OL
2017;3150354;NTS.OL
2017;134395;PDR.OL
2017;910038;POL.OL
2017;394315;RISH.OL
2017;1705059;SIOFF.OL
2017;811078;SOLV.OL
2017;59192;KMCP.OL
2017;1701993;TEAM.OL
2017;515035;WILS.OL
2018;34336700;AKER.OL
2018;78504745;AKRBP.OL
2018;10789280;AKSO.OL
2018;20676733;BAKKA.OL
2018;5853868;BWO.OL
2018;221643286;DNB.OL
2018;13601868;DNO.OL
2018;613478999;EQNR.OL
2018;67600000;GJF.OL
2018;6184427;GOGL.OL
2018;11423023;GSF.OL
2018;39285316;LSG.OL
2018;94280457;MOWI.OL
2018;7881058;NAS.OL
2018;5137926;NEL.OL
2018;81125422;NHY.OL
2018;69328063;ORK.OL
2018;3998630;PGS.OL
2018;48492400;SALM.OL
2018;31321048;SCHA.OL
2018;28836054;STB.OL
2018;27590500;SUBC.OL
2018;246469220;TEL.OL
2018;21432859;TGS.OL
2018;91118146;YAR.OL
2018;13069212;AFG.OL
2018;7077800;AFK.OL
2018;3578440;AKAST.OL
2018;2266733;AKVA.OL
2018;2018530;AMSC.OL
2018;88419;APP.OL
2018;175094;AQUA.OL
2018;640722;ARCH.OL
2018;2788953;ARCUS.OL
2018;2141899;ABG.OL
2018;1046865;ASTK.OL
2018;12064647;ATEA.OL
2018;21650216;AUSS.OL
2018;797566;AGAS.OL
2018;1372882;AWDR.OL
2018;2890211;ACR.OL
2018;5031101;B2H.OL
2018;11398503;BORR.OL
2018;115609;BERGEN.OL
2018;1460796;BGBIO.OL
2018;170138;AZT.OL
2018;3980985;BONHR.OL
2018;55650;BOR.OL
2018;2009000;BOUV.OL
2018;7480000;BRG.OL
2018;3703188;BWLPG.OL
2018;427069;CONTX.OL
2018;1207814;CRAYN.OL
2018;233597;CXENSE.OL
2018;1312136;DAT.OL
2018;86836;DDASA.OL
2018;938361;DOF.OL
2018;284647;EIOF.OL
2018;81046;ELE.OL
2018;12902183;ELK.OL
2018;170261;EMGS.OL
2018;21165980;ENTRA.OL
2018;3865330;EPR.OL
2018;11661851;TIETO.OL
2018;4300000;FJORD.OL
2018;3552871;FKRFT.OL
2018;6681341;FLNG.OL
2018;6407621;FRO.OL
2018;916413;FUNCOM.OL
2018;2051053;GIG.OL
2018;81790;HAVI.OL
2018;4074051;HEX.OL
2018;100917;HIDDN.OL
2018;2947491;HLNG.OL
2018;242855;HYARD.OL
2018;1651995;IDEX.OL
2018;1144937;INSR.OL
2018;177898;IOX.OL
2018;690368;ITERA.OL
2018;822720;JIN.OL
2018;1463226;KID.OL
2018;1532876;KIT.OL
2018;3422954;KOA.OL
2018;21166832;KOG.OL
2018;2176173;KOMP.OL
2018;3244140;KVAER.OL
2018;2578142;MPCC.OL
2018;2756237;MSEIS.OL
2018;1634406;MULTI.OL
2018;2520978;NANOV.OL
2018;83320;NAPA.OL
2018;133672;NAVA.OL
2018;544056;NEXT.OL
2018;5195688;NOD.OL
2018;5463844;NODL.OL
2018;12512374;NOFI.OL
2018;1654788;NOR.OL
2018;5813536;NPRO.OL
2018;3125865;NRC.OL
2018;7799422;NRS.OL
2018;9433605;OCY.OL
2018;1937862;ODF.OL
2018;598635;ODFB.OL
2018;4901412;ODL.OL
2018;14902345;OLT.OL
2018;1859921;OTEC.OL
2018;287485;OTS.OL
2018;1981345;PARB.OL
2018;977437;PCIB.OL
2018;748651;PEN.OL
2018;1045392;PHO.OL
2018;516869;PLCS.OL
2018;4118238;PROT.OL
2018;1100815;PRS.OL
2018;521767;QEC.OL
2018;1915284;RAKP.OL
2018;333027;REACH.OL
2018;1500853;RECSI.OL
2018;5397480;SACAM.OL
2018;138388;SASNO.OL
2018;8015200;SBANK.OL
2018;1159763;SBLKR.OL
2018;3792822;SBO.OL
2018;376661;SBX.OL
2018;34304648;SCHB.OL
2018;1327278;SDRL.OL
2018;592155;SDSD.OL
2018;4838957;SHLF.OL
2018;6541647;SNI.OL
2018;501436;SOFF.OL
2018;2267145;SOLON.OL
2018;1999656;SPU.OL
2018;22812997;SRBANK.OL
2018;2949243;SSC.OL
2018;8369837;SCATC.OL
2018;394947;STRO.OL
2018;524888;TECH.OL
2018;876560;ENSU.OL
2018;28834311;TOM.OL
2018;2552000;TRE.OL
2018;367789;TRVX.OL
2018;12956009;VEI.OL
2018;327263;VISTN.OL
2018;256500;VVL.OL
2018;12566217;WALWIL.OL
2018;368318;WEN.OL
2018;5567379;WWI.OL
2018;1886810;WWIB.OL
2018;3630408;XXL.OL
2018;507099;ZAL.OL
2018;2482;ATLANOK.OL
2018;5368;AVM.OL
2018;875590;BELCO.OL
2018;486871;BMA.OL
2018;88302;GOD.OL
2018;856215;GYL.OL
2018;66657;INC.OL
2018;683744;INFRO.OL
2018;1301951;MEDI.OL
2018;341945;MGN.OL
2018;273577;NGT.OL
2018;4365387;NTS.OL
2018;251614;PLT.OL
2018;1291667;POL.OL
2018;189228;PSE.OL
2018;687021;QFR.OL
2018;602611;RISH.OL
2018;1271729;SIOFF.OL
2018;1064893;SSG.OL
2018;39932;KMCP.OL
2018;1309864;TEAM.OL
2018;559109;TTS.OL
2018;780996;WILS.OL
2018;674175;WSTEP.OL
2019;40393932;AKER.OL
2019;103712691;AKRBP.OL
2019;38442950;BAKKA.OL
2019;10482195;BWLPG.OL
2019;12207117;BWO.OL
2019;259169427;DNB.OL
2019;12539730;DNO.OL
2019;585935044;EQNR.OL
2019;16539107;FRO.OL
2019;92125000;GJF.OL
2019;5962830;GOGL.OL
2019;34733606;LSG.OL
2019;118004751;MOWI.OL
2019;6174329;NAS.OL
2019;10571189;NEL.OL
2019;67532104;NHY.OL
2019;89087299;ORK.OL
2019;50905690;SALM.OL
2019;28653359;SCHA.OL
2019;32288521;STB.OL
2019;31485000;SUBC.OL
2019;227115017;TEL.OL
2019;31760000;TGS.OL
2019;41208790;TOM.OL
2019;99481443;YAR.OL
2019;71234644;ADE.OL
2019;18139489;AFG.OL
2019;2723560;AKAST.OL
2019;6724937;AKSO.OL
2019;2466738;AKVA.OL
2019;1991252;AMSC.OL
2019;470800;ARCH.OL
2019;2482849;ARCUS.OL
2019;1878281;ABG.OL
2019;799372;ASTK.OL
2019;14108502;ATEA.OL
2019;18254700;AUSS.OL
2019;3226399;AGAS.OL
2019;846013;AWDR.OL
2019;2952514;ACR.OL
2019;3916906;B2H.OL
2019;8506186;BORR.OL
2019;1538629;BELCO.OL
2019;1487215;BGBIO.OL
2019;229590;AZT.OL
2019;8463847;BONHR.OL
2019;253945;BOR.OL
2019;3977000;BOUV.OL
2019;9500000;BRG.OL
2019;396586;CARA.OL
2019;804622;CONTX.OL
2019;3920494;CRAYN.OL
2019;3616951;DAT.OL
2019;483188;DOF.OL
2019;103822;ELE.OL
2019;14393244;ELK.OL
2019;275036;EMGS.OL
2019;247727;ENDUR.OL
2019;26409148;ENTRA.OL
2019;5760427;EPR.OL
2019;3660000;FJORD.OL
2019;6060781;FKRFT.OL
2019;4918652;FLNG.OL
2019;1016324;FUNCOM.OL
2019;732646;GIG.OL
2019;156702;GOD.OL
2019;15666179;GSF.OL
2019;71329;HAVI.OL
2019;6662615;HEX.OL
2019;26688;HIDDN.OL
2019;2588229;HLNG.OL
2019;78308;HYARD.OL
2019;919026;IDEX.OL
2019;1103005;INFRO.OL
2019;1034208;INSR.OL
2019;277061;IOX.OL
2019;576887;JIN.OL
2019;2032258;KID.OL
2019;1970144;KIT.OL
2019;2746185;KOA.OL
2019;24838629;KOG.OL
2019;2297814;KOMP.OL
2019;2991280;KVAER.OL
2019;3520769;MEDI.OL
2019;368107;MGN.OL
2019;1668209;MPCC.OL
2019;1073989;MSEIS.OL
2019;2099390;NANOV.OL
2019;387929;NAPA.OL
2019;219552;NAVA.OL
2019;154550;NEXT.OL
2019;216521;NKR.OL
2019;10013835;NOD.OL
2019;2221031;NODL.OL
2019;17797452;NOFI.OL
2019;5535802;NOR.OL
2019;1135738;NORBT.OL
2019;6948271;NPRO.OL
2019;3085434;NRC.OL
2019;10422468;NRS.OL
2019;3605250;NSKOG.OL
2019;8413756;OCY.OL
2019;1740791;ODF.OL
2019;552262;ODFB.OL
2019;7747546;ODL.OL
2019;1786121;OKEA.OL
2019;17861525;OLT.OL
2019;2247639;OTEC.OL
2019;168260;OTS.OL
2019;2696277;PARB.OL
2019;2858294;PCIB.OL
2019;1575517;PEN.OL
2019;5823576;PGS.OL
2019;1950777;PHO.OL
2019;683336;PLCS.OL
2019;318170;PLT.OL
2019;4518861;PROT.OL
2019;172774;PRS.OL
2019;584168;QEC.OL
2019;606719;QFR.OL
2019;2265320;RAKP.OL
2019;749358;RECSI.OL
2019;4448400;SACAM.OL
2019;114256;SASNO.OL
2019;3854750;SATS.OL
2019;7972452;SBANK.OL
2019;939321;SBLK.OL
2019;6938661;SBO.OL
2019;304496;SBX.OL
2019;32906325;SCHB.OL
2019;723467;SDRL.OL
2019;777636;SDSD.OL
2019;2437375;SHLF.OL
2019;7311253;SNI.OL
2019;283078;SOFF.OL
2019;2836997;SOLON.OL
2019;25575108;SRBANK.OL
2019;5481324;SSC.OL
2019;2338067;SSG.OL
2019;3196907;SSHIP.OL
2019;15528468;SCATC.OL
2019;532512;STRO.OL
2019;136523;ENSU.OL
2019;2972970;TRE.OL
2019;555240;TRVX.OL
2019;1092128;ULTI.OL
2019;16127274;VEI.OL
2019;461184;VISTN.OL
2019;346400;VVL.OL
2019;9232150;WALWIL.OL
2019;5698620;WWI.OL
2019;1952077;WWIB.OL
2019;2776526;XXL.OL
2019;545333;ZAL.OL
2019;5890700;AFK.OL
2019;273920;AQUA.OL
2019;2866;ATLANOK.OL
2019;14263;AVM.OL
2019;646591;BMA.OL
2019;325666;EIOF.OL
2019;1058508;GYL.OL
2019;86009;INC.OL
2019;945146;ITERA.OL
2019;1941868;MULTI.OL
2019;4365387;NTS.OL
2019;1722223;POL.OL
2019;177401;PSE.OL
2019;227520;REACH.OL
2019;705916;RISH.OL
2019;1177771;SIOFF.OL
2019;30038;KMCP.OL
2019;1131722;TEAM.OL
2019;551876;TECH.OL
2019;12302266;TIETO.OL
2019;921064;WILS.OL
2019;652602;WSTEP.OL
2020;40393932;AKER.OL
2020;103712691;AKRBP.OL
2020;38442950;BAKKA.OL
2020;10482195;BWLPG.OL
2020;12207117;BWO.OL
2020;259169427;DNB.OL
2020;12539730;DNO.OL
2020;585935044;EQNR.OL
2020;16539107;FRO.OL
2020;92125000;GJF.OL
2020;5962830;GOGL.OL
2020;34733606;LSG.OL
2020;118004751;MOWI.OL
2020;6174329;NAS.OL
2020;10571189;NEL.OL
2020;67532104;NHY.OL
2020;89087299;ORK.OL
2020;50905690;SALM.OL
2020;28653359;SCHA.OL
2020;32288521;STB.OL
2020;31485000;SUBC.OL
2020;227115017;TEL.OL
2020;31760000;TGS.OL
2020;41208790;TOM.OL
2020;99481443;YAR.OL
2020;71234644;ADE.OL
2020;18139489;AFG.OL
2020;2723560;AKASTST.OL
2020;6724937;AKSO.OL
2020;2466738;AKVA.OL
2020;1991252;AMSC.OL
2020;470800;ARCH.OL
2020;2482849;ARCUS.OL
2020;1878281;ABG.OL
2020;799372;ASTK.OL
2020;14108502;ATEA.OL
2020;18254700;AUSS.OL
2020;3226399;AGAS.OL
2020;846013;AWDR.OL
2020;2952514;ACR.OL
2020;3916906;B2H.OL
2020;8506186;BORR.OL
2020;1538629;BELCO.OL
2020;1487215;BGBIO.OL
2020;229590;AZT.OL
2020;8463847;BONHR.OL
2020;253945;BOR.OL
2020;3977000;BOUV.OL
2020;9500000;BRG.OL
2020;396586;CARA.OL
2020;804622;CONTX.OL
2020;3920494;CRAYN.OL
2020;3616951;DAT.OL
2020;483188;DOF.OL
2020;103822;ELE.OL
2020;14393244;ELK.OL
2020;275036;EMGS.OL
2020;247727;ENDUR.OL
2020;26409148;ENTRA.OL
2020;5760427;EPR.OL
2020;3660000;FJORD.OL
2020;6060781;FKRFT.OL
2020;4918652;FLNG.OL
2020;1016324;FUNCOM.OL
2020;732646;GIG.OL
2020;156702;GOD.OL
2020;15666179;GSF.OL
2020;71329;HAVI.OL
2020;6662615;HEX.OL
2020;26688;HIDDN.OL
2020;2588229;HLNG.OL
2020;78308;HYARD.OL
2020;919026;IDEX.OL
2020;1103005;INFRO.OL
2020;1034208;INSR.OL
2020;277061;IOX.OL
2020;576887;JIN.OL
2020;2032258;KID.OL
2020;1970144;KIT.OL
2020;2746185;KOA.OL
2020;24838629;KOG.OL
2020;2297814;KOMP.OL
2020;2991280;KVAER.OL
2020;3520769;MEDI.OL
2020;368107;MGN.OL
2020;1668209;MPCC.OL
2020;1073989;MSEIS.OL
2020;2099390;NANOV.OL
2020;387929;NAPA.OL
2020;219552;NAVA.OL
2020;154550;NEXT.OL
2020;216521;NKR.OL
2020;10013835;NOD.OL
2020;2221031;NODL.OL
2020;17797452;NOFI.OL
2020;5535802;NOR.OL
2020;1135738;NORBT.OL
2020;6948271;NPRO.OL
2020;3085434;NRC.OL
2020;10422468;NRS.OL
2020;3605250;NSKOG.OL
2020;8413756;OCY.OL
2020;1740791;ODF.OL
2020;552262;ODFB.OL
2020;7747546;ODL.OL
2020;1786121;OKEA.OL
2020;17861525;OLT.OL
2020;2247639;OTEC.OL
2020;168260;OTS.OL
2020;2696277;PARB.OL
2020;2858294;PCIB.OL
2020;1575517;PEN.OL
2020;5823576;PGS.OL
2020;1950777;PHO.OL
2020;683336;PLCS.OL
2020;318170;PLT.OL
2020;4518861;PROT.OL
2020;172774;PRS.OL
2020;584168;QEC.OL
2020;606719;QFR.OL
2020;2265320;RAKP.OL
2020;749358;RECSI.OL
2020;4448400;SACAM.OL
2020;114256;SASNO.OL
2020;3854750;SATS.OL
2020;7972452;SBANK.OL
2020;939321;SBLK.OL
2020;6938661;SBO.OL
2020;304496;SBX.OL
2020;32906325;SCHB.OL
2020;723467;SDRL.OL
2020;777636;SDSD.OL
2020;2437375;SHLF.OL
2020;7311253;SNI.OL
2020;283078;SOFF.OL
2020;2836997;SOLON.OL
2020;25575108;SRBANK.OL
2020;5481324;SSC.OL
2020;2338067;SSG.OL
2020;3196907;SSHIP.OL
2020;15528468;SCATC.OL
2020;532512;STRO.OL
2020;136523;ENSU.OL
2020;2972970;TRE.OL
2020;555240;TRVX.OL
2020;1092128;ULTI.OL
2020;16127274;VEI.OL
2020;461184;VISTN.OL
2020;346400;VVL.OL
2020;9232150;WALWIL.OL
2020;5698620;WWI.OL
2020;1952077;WWIB.OL
2020;2776526;XXL.OL
2020;545333;ZAL.OL
2020;5890700;AFK.OL
2020;273920;AQUA.OL
2020;2866;ATLANOK.OL
2020;14263;AVM.OL
2020;646591;BMA.OL
2020;325666;EIOF.OL
2020;1058508;GYL.OL
2020;86009;INC.OL
2020;945146;ITERA.OL
2020;1941868;MULTI.OL
2020;4365387;NTS.OL
2020;1722223;POL.OL
2020;177401;PSE.OL
2020;227520;REACH.OL
2020;705916;RISH.OL
2020;1177771;SIOFF.OL
2020;30038;KMCP.OL
2020;1131722;TEAM.OL
2020;551876;TECH.OL
2020;12302266;TIETO.OL
2020;921064;WILS.OL
2020;652602;WSTEP.OL
